1 2 3 4 5 6 7 8 9 10 11 12 13 14 
1 2 11 10 9 4 5 8 7 6 3 12 13 14 
1 2 11 10 9 4 5 8 7 6 3 14 13 12 
1 2 11 10 9 6 5 4 7 8 3 12 13 14 
1 2 11 10 9 6 5 4 7 8 3 14 13 12 
1 2 11 10 9 8 5 6 7 4 3 12 13 14 
1 2 11 10 9 8 5 6 7 4 3 14 13 12 
1 4 11 8 9 10 5 6 7 12 3 2 13 14 
1 4 11 10 9 8 5 6 7 12 3 2 13 14 
1 8 11 10 9 12 5 6 7 2 3 4 13 14 
1 8 11 10 9 12 5 6 7 4 3 2 13 14 
1 10 11 12 9 2 5 6 7 4 3 8 13 14 
1 10 11 12 9 4 5 6 7 8 3 2 13 14 
1 10 11 12 9 4 5 8 7 6 3 2 13 14 
1 10 11 12 9 6 5 4 7 8 3 2 13 14 
1 10 11 12 9 8 5 6 7 2 3 4 13 14 
1 10 11 12 9 8 5 6 7 4 3 2 13 14 
1 12 11 2 9 4 5 6 7 8 3 10 13 14 
1 12 11 2 9 4 5 8 7 6 3 10 13 14 
1 12 11 2 9 6 5 4 7 8 3 10 13 14 
1 12 11 2 9 8 5 6 7 4 3 10 13 14 
1 12 11 4 9 8 5 6 7 10 3 2 13 14 
1 12 11 8 9 10 5 6 7 2 3 4 13 14 
1 12 11 8 9 10 5 6 7 4 3 2 13 14 
1 12 11 10 9 2 5 6 7 4 3 8 13 14 
1 12 11 10 9 4 5 6 7 8 3 2 13 14 
1 12 11 10 9 4 5 8 7 6 3 2 13 14 
1 12 11 10 9 6 5 4 7 8 3 2 13 14 
1 12 11 10 9 8 5 6 7 2 3 4 13 14 
1 12 11 10 9 8 5 6 7 4 3 2 13 14 
1 14 11 4 9 8 5 6 7 10 3 12 13 2 
1 14 11 8 9 10 5 6 7 4 3 12 13 2 
1 14 11 10 9 4 5 6 7 8 3 12 13 2 
1 14 11 10 9 4 5 8 7 6 3 12 13 2 
1 14 11 10 9 6 5 4 7 8 3 12 13 2 
1 14 11 10 9 8 5 6 7 4 3 12 13 2 
1 2 11 8 9 10 5 6 7 12 13 4 3 14 
1 2 11 10 9 8 5 6 7 12 13 4 3 14 
1 4 11 8 9 10 5 6 7 12 13 14 3 2 
1 4 11 8 9 10 5 6 7 14 13 12 3 2 
1 4 11 10 9 8 5 6 7 12 13 14 3 2 
1 4 11 10 9 8 5 6 7 14 13 12 3 2 
1 8 11 10 9 12 5 6 7 4 13 14 3 2 
1 10 11 12 9 4 5 6 7 8 13 14 3 2 
1 10 11 12 9 4 5 8 7 6 13 14 3 2 
1 10 11 12 9 6 5 4 7 8 13 14 3 2 
1 10 11 12 9 8 5 6 7 4 13 14 3 2 
1 12 11 4 9 8 5 6 7 10 13 14 3 2 
1 12 11 8 9 10 5 6 7 4 13 14 3 2 
1 12 11 10 9 4 5 6 7 8 13 14 3 2 
1 12 11 10 9 4 5 8 7 6 13 14 3 2 
1 12 11 10 9 6 5 4 7 8 13 14 3 2 
1 12 11 10 9 8 5 6 7 4 13 14 3 2 
1 14 11 8 9 10 5 6 7 12 13 2 3 4 
1 14 11 8 9 10 5 6 7 12 13 4 3 2 
1 14 11 10 9 8 5 6 7 12 13 2 3 4 
1 14 11 10 9 8 5 6 7 12 13 4 3 2 
1 8 11 10 9 12 5 4 13 14 3 6 7 2 
1 10 11 12 9 8 5 4 13 14 3 6 7 2 
1 12 11 8 9 10 5 4 13 14 3 6 7 2 
1 12 11 10 9 8 5 4 13 14 3 6 7 2 
1 14 11 10 9 6 5 12 13 2 3 4 7 8 
1 14 11 10 9 6 5 12 13 4 3 2 7 8 
1 2 11 10 9 6 5 12 13 4 7 8 3 14 
1 4 11 8 9 10 5 14 13 6 7 12 3 2 
1 4 11 10 9 8 5 14 13 6 7 12 3 2 
1 6 11 10 9 12 5 4 13 8 7 14 3 2 
1 8 11 10 9 14 5 6 13 12 7 2 3 4 
1 8 11 10 9 14 5 6 13 12 7 4 3 2 
1 10 11 12 9 4 5 8 13 14 7 6 3 2 
1 12 11 10 9 4 5 8 13 14 7 6 3 2 
1 14 11 10 9 6 5 12 13 4 7 8 3 2 
1 2 11 6 9 8 7 10 3 4 5 12 13 14 
1 2 11 6 9 8 7 10 3 4 5 14 13 12 
1 2 11 8 9 10 7 6 3 4 5 12 13 14 
1 2 11 8 9 10 7 6 3 4 5 14 13 12 
1 2 11 10 9 6 7 8 3 4 5 12 13 14 
1 2 11 10 9 6 7 8 3 4 5 14 13 12 
1 2 11 10 9 8 7 6 3 4 5 12 13 14 
1 2 11 10 9 8 7 6 3 4 5 14 13 12 
1 6 11 8 9 10 7 12 3 4 5 2 13 14 
1 6 11 10 9 8 7 12 3 4 5 2 13 14 
1 8 11 10 9 12 7 2 3 4 5 6 13 14 
1 8 11 10 9 12 7 2 3 6 5 4 13 14 
1 8 11 10 9 12 7 4 3 2 5 6 13 14 
1 8 11 10 9 12 7 6 3 4 5 2 13 14 
1 10 11 12 9 2 7 6 3 4 5 8 13 14 
1 10 11 12 9 6 7 8 3 4 5 2 13 14 
1 10 11 12 9 8 7 2 3 4 5 6 13 14 
1 10 11 12 9 8 7 2 3 6 5 4 13 14 
1 10 11 12 9 8 7 4 3 2 5 6 13 14 
1 10 11 12 9 8 7 6 3 4 5 2 13 14 
1 12 11 2 9 6 7 8 3 4 5 10 13 14 
1 12 11 2 9 8 7 6 3 4 5 10 13 14 
1 12 11 6 9 8 7 10 3 4 5 2 13 14 
1 12 11 8 9 10 7 2 3 4 5 6 13 14 
1 12 11 8 9 10 7 2 3 6 5 4 13 14 
1 12 11 8 9 10 7 4 3 2 5 6 13 14 
1 12 11 8 9 10 7 6 3 4 5 2 13 14 
1 12 11 10 9 2 7 6 3 4 5 8 13 14 
1 12 11 10 9 6 7 8 3 4 5 2 13 14 
1 12 11 10 9 8 7 2 3 4 5 6 13 14 
1 12 11 10 9 8 7 2 3 6 5 4 13 14 
1 12 11 10 9 8 7 4 3 2 5 6 13 14 
1 12 11 10 9 8 7 6 3 4 5 2 13 14 
1 14 11 6 9 8 7 10 3 4 5 12 13 2 
1 14 11 8 9 10 7 6 3 4 5 12 13 2 
1 14 11 10 9 6 7 8 3 4 5 12 13 2 
1 14 11 10 9 8 7 6 3 4 5 12 13 2 
1 2 11 6 9 8 7 10 3 14 13 4 5 12 
1 2 11 8 9 10 7 6 3 14 13 4 5 12 
1 2 11 10 9 6 7 8 3 14 13 4 5 12 
1 2 11 10 9 8 7 6 3 14 13 4 5 12 
1 4 11 8 9 10 7 12 3 2 13 6 5 14 
1 4 11 10 9 8 7 12 3 2 13 6 5 14 
1 6 11 8 9 10 7 14 3 4 13 12 5 2 
1 6 11 10 9 8 7 14 3 4 13 12 5 2 
1 8 11 10 9 12 7 2 3 6 13 14 5 4 
1 10 11 12 9 8 7 2 3 6 13 14 5 4 
1 12 11 8 9 10 7 2 3 6 13 14 5 4 
1 12 11 10 9 8 7 2 3 6 13 14 5 4 
1 14 11 8 9 10 7 4 3 12 13 2 5 6 
1 14 11 10 9 8 7 4 3 12 13 2 5 6 
1 2 11 4 9 6 7 8 5 10 3 12 13 14 
1 2 11 4 9 6 7 8 5 10 3 14 13 12 
1 2 11 4 9 8 7 6 5 10 3 12 13 14 
1 2 11 4 9 8 7 6 5 10 3 14 13 12 
1 2 11 6 9 8 7 10 5 4 3 12 13 14 
1 2 11 6 9 8 7 10 5 4 3 14 13 12 
1 2 11 8 9 10 7 4 5 6 3 12 13 14 
1 2 11 8 9 10 7 4 5 6 3 14 13 12 
1 2 11 8 9 10 7 6 5 4 3 12 13 14 
1 2 11 8 9 10 7 6 5 4 3 14 13 12 
1 2 11 10 9 4 7 6 5 8 3 12 13 14 
1 2 11 10 9 4 7 6 5 8 3 14 13 12 
1 2 11 10 9 6 7 8 5 4 3 12 13 14 
1 2 11 10 9 6 7 8 5 4 3 14 13 12 
1 2 11 10 9 8 7 4 5 6 3 12 13 14 
1 2 11 10 9 8 7 4 5 6 3 14 13 12 
1 2 11 10 9 8 7 6 5 4 3 12 13 14 
1 2 11 10 9 8 7 6 5 4 3 14 13 12 
1 4 11 6 9 8 7 10 5 12 3 2 13 14 
1 4 11 8 9 10 7 6 5 12 3 2 13 14 
1 4 11 10 9 6 7 8 5 12 3 2 13 14 
1 4 11 10 9 8 7 6 5 12 3 2 13 14 
1 6 11 8 9 10 7 12 5 2 3 4 13 14 
1 6 11 8 9 10 7 12 5 4 3 2 13 14 
1 6 11 10 9 8 7 12 5 2 3 4 13 14 
1 6 11 10 9 8 7 12 5 4 3 2 13 14 
1 8 11 10 9 12 7 2 5 4 3 6 13 14 
1 8 11 10 9 12 7 4 5 6 3 2 13 14 
1 8 11 10 9 12 7 6 5 2 3 4 13 14 
1 8 11 10 9 12 7 6 5 4 3 2 13 14 
1 10 11 12 9 2 7 4 5 6 3 8 13 14 
1 10 11 12 9 2 7 6 5 4 3 8 13 14 
1 10 11 12 9 4 7 6 5 8 3 2 13 14 
1 10 11 12 9 6 7 8 5 2 3 4 13 14 
1 10 11 12 9 6 7 8 5 4 3 2 13 14 
1 10 11 12 9 8 7 2 5 4 3 6 13 14 
1 10 11 12 9 8 7 4 5 6 3 2 13 14 
1 10 11 12 9 8 7 6 5 2 3 4 13 14 
1 10 11 12 9 8 7 6 5 4 3 2 13 14 
1 12 11 2 9 4 7 6 5 8 3 10 13 14 
1 12 11 2 9 6 7 8 5 4 3 10 13 14 
1 12 11 2 9 8 7 4 5 6 3 10 13 14 
1 12 11 2 9 8 7 6 5 4 3 10 13 14 
1 12 11 4 9 6 7 8 5 10 3 2 13 14 
1 12 11 4 9 8 7 6 5 10 3 2 13 14 
1 12 11 6 9 8 7 10 5 2 3 4 13 14 
1 12 11 6 9 8 7 10 5 4 3 2 13 14 
1 12 11 8 9 10 7 2 5 4 3 6 13 14 
1 12 11 8 9 10 7 4 5 6 3 2 13 14 
1 12 11 8 9 10 7 6 5 2 3 4 13 14 
1 12 11 8 9 10 7 6 5 4 3 2 13 14 
1 12 11 10 9 2 7 4 5 6 3 8 13 14 
1 12 11 10 9 2 7 6 5 4 3 8 13 14 
1 12 11 10 9 4 7 6 5 8 3 2 13 14 
1 12 11 10 9 6 7 8 5 2 3 4 13 14 
1 12 11 10 9 6 7 8 5 4 3 2 13 14 
1 12 11 10 9 8 7 2 5 4 3 6 13 14 
1 12 11 10 9 8 7 4 5 6 3 2 13 14 
1 12 11 10 9 8 7 6 5 2 3 4 13 14 
1 12 11 10 9 8 7 6 5 4 3 2 13 14 
1 14 11 4 9 6 7 8 5 10 3 12 13 2 
1 14 11 4 9 8 7 6 5 10 3 12 13 2 
1 14 11 6 9 8 7 10 5 4 3 12 13 2 
1 14 11 8 9 10 7 4 5 6 3 12 13 2 
1 14 11 8 9 10 7 6 5 4 3 12 13 2 
1 14 11 10 9 4 7 6 5 8 3 12 13 2 
1 14 11 10 9 6 7 8 5 4 3 12 13 2 
1 14 11 10 9 8 7 4 5 6 3 12 13 2 
1 14 11 10 9 8 7 6 5 4 3 12 13 2 
1 2 11 6 9 8 7 10 5 12 13 4 3 14 
1 2 11 8 9 10 7 6 5 12 13 4 3 14 
1 2 11 10 9 6 7 8 5 12 13 4 3 14 
1 2 11 10 9 8 7 6 5 12 13 4 3 14 
1 4 11 6 9 8 7 10 5 12 13 14 3 2 
1 4 11 6 9 8 7 10 5 14 13 12 3 2 
1 4 11 8 9 10 7 6 5 12 13 14 3 2 
1 4 11 8 9 10 7 6 5 14 13 12 3 2 
1 4 11 10 9 6 7 8 5 12 13 14 3 2 
1 4 11 10 9 6 7 8 5 14 13 12 3 2 
1 4 11 10 9 8 7 6 5 12 13 14 3 2 
1 4 11 10 9 8 7 6 5 14 13 12 3 2 
1 6 11 8 9 10 7 12 5 4 13 14 3 2 
1 6 11 10 9 8 7 12 5 4 13 14 3 2 
1 8 11 10 9 12 7 4 5 6 13 14 3 2 
1 8 11 10 9 12 7 6 5 4 13 14 3 2 
1 10 11 12 9 4 7 6 5 8 13 14 3 2 
1 10 11 12 9 6 7 8 5 4 13 14 3 2 
1 10 11 12 9 8 7 4 5 6 13 14 3 2 
1 10 11 12 9 8 7 6 5 4 13 14 3 2 
1 12 11 4 9 6 7 8 5 10 13 14 3 2 
1 12 11 4 9 8 7 6 5 10 13 14 3 2 
1 12 11 6 9 8 7 10 5 4 13 14 3 2 
1 12 11 8 9 10 7 4 5 6 13 14 3 2 
1 12 11 8 9 10 7 6 5 4 13 14 3 2 
1 12 11 10 9 4 7 6 5 8 13 14 3 2 
1 12 11 10 9 6 7 8 5 4 13 14 3 2 
1 12 11 10 9 8 7 4 5 6 13 14 3 2 
1 12 11 10 9 8 7 6 5 4 13 14 3 2 
1 14 11 6 9 8 7 10 5 12 13 2 3 4 
1 14 11 6 9 8 7 10 5 12 13 4 3 2 
1 14 11 8 9 10 7 6 5 12 13 2 3 4 
1 14 11 8 9 10 7 6 5 12 13 4 3 2 
1 14 11 10 9 6 7 8 5 12 13 2 3 4 
1 14 11 10 9 6 7 8 5 12 13 4 3 2 
1 14 11 10 9 8 7 6 5 12 13 2 3 4 
1 14 11 10 9 8 7 6 5 12 13 4 3 2 
1 2 11 8 9 10 7 12 13 6 3 4 5 14 
1 2 11 10 9 8 7 12 13 6 3 4 5 14 
1 6 11 8 9 10 7 12 13 14 3 4 5 2 
1 6 11 8 9 10 7 14 13 12 3 4 5 2 
1 6 11 10 9 8 7 12 13 14 3 4 5 2 
1 6 11 10 9 8 7 14 13 12 3 4 5 2 
1 8 11 10 9 12 7 6 13 14 3 4 5 2 
1 10 11 12 9 6 7 8 13 14 3 4 5 2 
1 10 11 12 9 8 7 6 13 14 3 4 5 2 
1 12 11 6 9 8 7 10 13 14 3 4 5 2 
1 12 11 8 9 10 7 6 13 14 3 4 5 2 
1 12 11 10 9 6 7 8 13 14 3 4 5 2 
1 12 11 10 9 8 7 6 13 14 3 4 5 2 
1 14 11 8 9 10 7 12 13 2 3 4 5 6 
1 14 11 8 9 10 7 12 13 2 3 6 5 4 
1 14 11 8 9 10 7 12 13 4 3 2 5 6 
1 14 11 8 9 10 7 12 13 6 3 4 5 2 
1 14 11 10 9 8 7 12 13 2 3 4 5 6 
1 14 11 10 9 8 7 12 13 2 3 6 5 4 
1 14 11 10 9 8 7 12 13 4 3 2 5 6 
1 14 11 10 9 8 7 12 13 6 3 4 5 2 
1 2 11 8 9 10 7 12 13 4 5 6 3 14 
1 2 11 8 9 10 7 12 13 6 5 4 3 14 
1 2 11 10 9 8 7 12 13 4 5 6 3 14 
1 2 11 10 9 8 7 12 13 6 5 4 3 14 
1 4 11 8 9 10 7 12 13 6 5 14 3 2 
1 4 11 10 9 8 7 12 13 6 5 14 3 2 
1 6 11 8 9 10 7 12 13 14 5 2 3 4 
1 6 11 8 9 10 7 12 13 14 5 4 3 2 
1 6 11 8 9 10 7 14 13 12 5 2 3 4 
1 6 11 8 9 10 7 14 13 12 5 4 3 2 
1 6 11 10 9 8 7 12 13 14 5 2 3 4 
1 6 11 10 9 8 7 12 13 14 5 4 3 2 
1 6 11 10 9 8 7 14 13 12 5 2 3 4 
1 6 11 10 9 8 7 14 13 12 5 4 3 2 
1 8 11 10 9 12 7 6 13 14 5 2 3 4 
1 8 11 10 9 12 7 6 13 14 5 4 3 2 
1 10 11 12 9 6 7 8 13 14 5 2 3 4 
1 10 11 12 9 6 7 8 13 14 5 4 3 2 
1 10 11 12 9 8 7 6 13 14 5 2 3 4 
1 10 11 12 9 8 7 6 13 14 5 4 3 2 
1 12 11 6 9 8 7 10 13 14 5 2 3 4 
1 12 11 6 9 8 7 10 13 14 5 4 3 2 
1 12 11 8 9 10 7 6 13 14 5 2 3 4 
1 12 11 8 9 10 7 6 13 14 5 4 3 2 
1 12 11 10 9 6 7 8 13 14 5 2 3 4 
1 12 11 10 9 6 7 8 13 14 5 4 3 2 
1 12 11 10 9 8 7 6 13 14 5 2 3 4 
1 12 11 10 9 8 7 6 13 14 5 4 3 2 
1 14 11 8 9 10 7 12 13 2 5 4 3 6 
1 14 11 8 9 10 7 12 13 4 5 6 3 2 
1 14 11 8 9 10 7 12 13 6 5 2 3 4 
1 14 11 8 9 10 7 12 13 6 5 4 3 2 
1 14 11 10 9 8 7 12 13 2 5 4 3 6 
1 14 11 10 9 8 7 12 13 4 5 6 3 2 
1 14 11 10 9 8 7 12 13 6 5 2 3 4 
1 14 11 10 9 8 7 12 13 6 5 4 3 2 
1 2 11 10 9 12 13 8 3 4 5 6 7 14 
1 2 11 10 9 12 13 8 3 6 5 4 7 14 
1 8 11 10 9 12 13 14 3 4 5 6 7 2 
1 8 11 10 9 12 13 14 3 6 5 4 7 2 
1 8 11 10 9 14 13 12 3 4 5 6 7 2 
1 8 11 10 9 14 13 12 3 6 5 4 7 2 
1 10 11 12 9 8 13 14 3 4 5 6 7 2 
1 10 11 12 9 8 13 14 3 6 5 4 7 2 
1 12 11 8 9 10 13 14 3 4 5 6 7 2 
1 12 11 8 9 10 13 14 3 6 5 4 7 2 
1 12 11 10 9 8 13 14 3 4 5 6 7 2 
1 12 11 10 9 8 13 14 3 6 5 4 7 2 
1 14 11 10 9 12 13 2 3 4 5 6 7 8 
1 14 11 10 9 12 13 2 3 4 5 8 7 6 
1 14 11 10 9 12 13 2 3 6 5 4 7 8 
1 14 11 10 9 12 13 2 3 8 5 6 7 4 
1 14 11 10 9 12 13 4 3 2 5 6 7 8 
1 14 11 10 9 12 13 4 3 2 5 8 7 6 
1 14 11 10 9 12 13 6 3 4 5 2 7 8 
1 14 11 10 9 12 13 8 3 4 5 6 7 2 
1 14 11 10 9 12 13 8 3 6 5 4 7 2 
1 2 11 10 9 12 13 8 3 4 7 6 5 14 
1 8 11 10 9 12 13 14 3 4 7 6 5 2 
1 8 11 10 9 14 13 12 3 4 7 6 5 2 
1 10 11 12 9 8 13 14 3 4 7 6 5 2 
1 12 11 8 9 10 13 14 3 4 7 6 5 2 
1 12 11 10 9 8 13 14 3 4 7 6 5 2 
1 14 11 10 9 12 13 2 3 4 7 6 5 8 
1 14 11 10 9 12 13 2 3 6 7 8 5 4 
1 14 11 10 9 12 13 2 3 8 7 4 5 6 
1 14 11 10 9 12 13 2 3 8 7 6 5 4 
1 14 11 10 9 12 13 4 3 2 7 6 5 8 
1 14 11 10 9 12 13 8 3 4 7 6 5 2 
1 2 11 10 9 12 13 8 5 4 3 6 7 14 
1 8 11 10 9 12 13 14 5 4 3 6 7 2 
1 8 11 10 9 14 13 12 5 4 3 6 7 2 
1 10 11 12 9 8 13 14 5 4 3 6 7 2 
1 12 11 8 9 10 13 14 5 4 3 6 7 2 
1 12 11 10 9 8 13 14 5 4 3 6 7 2 
1 14 11 10 9 12 13 2 5 4 3 6 7 8 
1 14 11 10 9 12 13 2 5 4 3 8 7 6 
1 14 11 10 9 12 13 4 5 6 3 2 7 8 
1 14 11 10 9 12 13 6 5 2 3 4 7 8 
1 14 11 10 9 12 13 6 5 4 3 2 7 8 
1 14 11 10 9 12 13 8 5 4 3 6 7 2 
1 2 11 10 9 12 13 4 5 6 7 8 3 14 
1 2 11 10 9 12 13 4 5 8 7 6 3 14 
1 2 11 10 9 12 13 6 5 4 7 8 3 14 
1 2 11 10 9 12 13 8 5 6 7 4 3 14 
1 4 11 10 9 12 13 8 5 6 7 14 3 2 
1 8 11 10 9 12 13 14 5 6 7 2 3 4 
1 8 11 10 9 12 13 14 5 6 7 4 3 2 
1 8 11 10 9 14 13 12 5 6 7 2 3 4 
1 8 11 10 9 14 13 12 5 6 7 4 3 2 
1 10 11 12 9 8 13 14 5 6 7 2 3 4 
1 10 11 12 9 8 13 14 5 6 7 4 3 2 
1 12 11 8 9 10 13 14 5 6 7 2 3 4 
1 12 11 8 9 10 13 14 5 6 7 4 3 2 
1 12 11 10 9 8 13 14 5 6 7 2 3 4 
1 12 11 10 9 8 13 14 5 6 7 4 3 2 
1 14 11 10 9 12 13 2 5 6 7 4 3 8 
1 14 11 10 9 12 13 4 5 6 7 8 3 2 
1 14 11 10 9 12 13 4 5 8 7 6 3 2 
1 14 11 10 9 12 13 6 5 4 7 8 3 2 
1 14 11 10 9 12 13 8 5 6 7 2 3 4 
1 14 11 10 9 12 13 8 5 6 7 4 3 2 
1 2 11 10 9 12 13 6 7 8 3 4 5 14 
1 2 11 10 9 12 13 8 7 6 3 4 5 14 
1 6 11 10 9 12 13 8 7 14 3 4 5 2 
1 8 11 10 9 12 13 14 7 2 3 4 5 6 
1 8 11 10 9 12 13 14 7 2 3 6 5 4 
1 8 11 10 9 12 13 14 7 4 3 2 5 6 
1 8 11 10 9 12 13 14 7 6 3 4 5 2 
1 8 11 10 9 14 13 12 7 2 3 4 5 6 
1 8 11 10 9 14 13 12 7 2 3 6 5 4 
1 8 11 10 9 14 13 12 7 4 3 2 5 6 
1 8 11 10 9 14 13 12 7 6 3 4 5 2 
1 10 11 12 9 8 13 14 7 2 3 4 5 6 
1 10 11 12 9 8 13 14 7 2 3 6 5 4 
1 10 11 12 9 8 13 14 7 4 3 2 5 6 
1 10 11 12 9 8 13 14 7 6 3 4 5 2 
1 12 11 8 9 10 13 14 7 2 3 4 5 6 
1 12 11 8 9 10 13 14 7 2 3 6 5 4 
1 12 11 8 9 10 13 14 7 4 3 2 5 6 
1 12 11 8 9 10 13 14 7 6 3 4 5 2 
1 12 11 10 9 8 13 14 7 2 3 4 5 6 
1 12 11 10 9 8 13 14 7 2 3 6 5 4 
1 12 11 10 9 8 13 14 7 4 3 2 5 6 
1 12 11 10 9 8 13 14 7 6 3 4 5 2 
1 14 11 10 9 12 13 2 7 6 3 4 5 8 
1 14 11 10 9 12 13 6 7 8 3 4 5 2 
1 14 11 10 9 12 13 8 7 2 3 4 5 6 
1 14 11 10 9 12 13 8 7 2 3 6 5 4 
1 14 11 10 9 12 13 8 7 4 3 2 5 6 
1 14 11 10 9 12 13 8 7 6 3 4 5 2 
1 2 11 10 9 12 13 4 7 6 5 8 3 14 
1 2 11 10 9 12 13 6 7 8 5 4 3 14 
1 2 11 10 9 12 13 8 7 4 5 6 3 14 
1 2 11 10 9 12 13 8 7 6 5 4 3 14 
1 4 11 10 9 12 13 6 7 8 5 14 3 2 
1 4 11 10 9 12 13 8 7 6 5 14 3 2 
1 6 11 10 9 12 13 8 7 14 5 2 3 4 
1 6 11 10 9 12 13 8 7 14 5 4 3 2 
1 8 11 10 9 12 13 14 7 2 5 4 3 6 
1 8 11 10 9 12 13 14 7 4 5 6 3 2 
1 8 11 10 9 12 13 14 7 6 5 2 3 4 
1 8 11 10 9 12 13 14 7 6 5 4 3 2 
1 8 11 10 9 14 13 12 7 2 5 4 3 6 
1 8 11 10 9 14 13 12 7 4 5 6 3 2 
1 8 11 10 9 14 13 12 7 6 5 2 3 4 
1 8 11 10 9 14 13 12 7 6 5 4 3 2 
1 10 11 12 9 8 13 14 7 2 5 4 3 6 
1 10 11 12 9 8 13 14 7 4 5 6 3 2 
1 10 11 12 9 8 13 14 7 6 5 2 3 4 
1 10 11 12 9 8 13 14 7 6 5 4 3 2 
1 12 11 8 9 10 13 14 7 2 5 4 3 6 
1 12 11 8 9 10 13 14 7 4 5 6 3 2 
1 12 11 8 9 10 13 14 7 6 5 2 3 4 
1 12 11 8 9 10 13 14 7 6 5 4 3 2 
1 12 11 10 9 8 13 14 7 2 5 4 3 6 
1 12 11 10 9 8 13 14 7 4 5 6 3 2 
1 12 11 10 9 8 13 14 7 6 5 2 3 4 
1 12 11 10 9 8 13 14 7 6 5 4 3 2 
1 14 11 10 9 12 13 2 7 4 5 6 3 8 
1 14 11 10 9 12 13 2 7 6 5 4 3 8 
1 14 11 10 9 12 13 4 7 6 5 8 3 2 
1 14 11 10 9 12 13 6 7 8 5 2 3 4 
1 14 11 10 9 12 13 6 7 8 5 4 3 2 
1 14 11 10 9 12 13 8 7 2 5 4 3 6 
1 14 11 10 9 12 13 8 7 4 5 6 3 2 
1 14 11 10 9 12 13 8 7 6 5 2 3 4 
1 14 11 10 9 12 13 8 7 6 5 4 3 2 
1 2 11 12 13 10 3 4 5 6 7 8 9 14 
1 2 11 12 13 10 3 4 5 8 7 6 9 14 
1 2 11 12 13 10 3 6 5 4 7 8 9 14 
1 2 11 12 13 10 3 8 5 6 7 4 9 14 
1 10 11 12 13 14 3 4 5 6 7 8 9 2 
1 10 11 12 13 14 3 4 5 8 7 6 9 2 
1 10 11 12 13 14 3 6 5 4 7 8 9 2 
1 10 11 12 13 14 3 8 5 6 7 4 9 2 
1 10 11 14 13 12 3 4 5 6 7 8 9 2 
1 10 11 14 13 12 3 4 5 8 7 6 9 2 
1 10 11 14 13 12 3 6 5 4 7 8 9 2 
1 10 11 14 13 12 3 8 5 6 7 4 9 2 
1 12 11 10 13 14 3 4 5 6 7 8 9 2 
1 12 11 10 13 14 3 4 5 8 7 6 9 2 
1 12 11 10 13 14 3 6 5 4 7 8 9 2 
1 12 11 10 13 14 3 8 5 6 7 4 9 2 
1 14 11 12 13 2 3 4 5 6 7 8 9 10 
1 14 11 12 13 2 3 4 5 6 7 10 9 8 
1 14 11 12 13 2 3 4 5 8 7 6 9 10 
1 14 11 12 13 2 3 4 5 10 7 8 9 6 
1 14 11 12 13 2 3 6 5 4 7 8 9 10 
1 14 11 12 13 2 3 6 5 4 7 10 9 8 
1 14 11 12 13 2 3 8 5 6 7 4 9 10 
1 14 11 12 13 2 3 10 5 6 7 8 9 4 
1 14 11 12 13 2 3 10 5 8 7 6 9 4 
1 14 11 12 13 4 3 2 5 6 7 8 9 10 
1 14 11 12 13 4 3 2 5 6 7 10 9 8 
1 14 11 12 13 4 3 2 5 8 7 6 9 10 
1 14 11 12 13 4 3 2 5 10 7 8 9 6 
1 14 11 12 13 6 3 4 5 2 7 8 9 10 
1 14 11 12 13 6 3 4 5 2 7 10 9 8 
1 14 11 12 13 8 3 4 5 6 7 2 9 10 
1 14 11 12 13 8 3 6 5 4 7 2 9 10 
1 14 11 12 13 10 3 4 5 6 7 8 9 2 
1 14 11 12 13 10 3 4 5 8 7 6 9 2 
1 14 11 12 13 10 3 6 5 4 7 8 9 2 
1 14 11 12 13 10 3 8 5 6 7 4 9 2 
1 2 11 12 13 10 3 4 5 6 9 8 7 14 
1 2 11 12 13 10 3 6 5 4 9 8 7 14 
1 10 11 12 13 14 3 4 5 6 9 8 7 2 
1 10 11 12 13 14 3 6 5 4 9 8 7 2 
1 10 11 14 13 12 3 4 5 6 9 8 7 2 
1 10 11 14 13 12 3 6 5 4 9 8 7 2 
1 12 11 10 13 14 3 4 5 6 9 8 7 2 
1 12 11 10 13 14 3 6 5 4 9 8 7 2 
1 14 11 12 13 2 3 4 5 6 9 8 7 10 
1 14 11 12 13 2 3 4 5 8 9 10 7 6 
1 14 11 12 13 2 3 4 5 10 9 6 7 8 
1 14 11 12 13 2 3 4 5 10 9 8 7 6 
1 14 11 12 13 2 3 6 5 4 9 8 7 10 
1 14 11 12 13 2 3 10 5 6 9 8 7 4 
1 14 11 12 13 4 3 2 5 6 9 8 7 10 
1 14 11 12 13 4 3 2 5 8 9 10 7 6 
1 14 11 12 13 4 3 2 5 10 9 6 7 8 
1 14 11 12 13 4 3 2 5 10 9 8 7 6 
1 14 11 12 13 6 3 4 5 2 9 8 7 10 
1 14 11 12 13 10 3 4 5 6 9 8 7 2 
1 14 11 12 13 10 3 6 5 4 9 8 7 2 
1 2 11 12 13 10 3 4 7 6 5 8 9 14 
1 2 11 12 13 10 3 6 7 8 5 4 9 14 
1 2 11 12 13 10 3 8 7 4 5 6 9 14 
1 2 11 12 13 10 3 8 7 6 5 4 9 14 
1 10 11 12 13 14 3 4 7 6 5 8 9 2 
1 10 11 12 13 14 3 6 7 8 5 4 9 2 
